ticker,filer,filing_datetime,impulse,doc_id
MICRD,HON.,2024-08-16 00:00:00+00:00,-1,20025679
PKG,HON.,2024-08-16 00:00:00+00:00,-1,20025679
CME,HON.,2024-08-16 00:00:00+00:00,-1,20025679
APD,HON.,2024-08-16 00:00:00+00:00,-1,20025679
LRCX,HON.,2024-08-16 00:00:00+00:00,-1,20025679
ACN,HON.,2024-08-16 00:00:00+00:00,-1,20025679
MSCI,HON.,2024-08-16 00:00:00+00:00,-1,20025679
WMT,HON.,2024-08-16 00:00:00+00:00,-1,20025679
GOOGL,HON.,2024-08-16 00:00:00+00:00,-1,20025679
CRM,HON.,2024-08-16 00:00:00+00:00,-1,20025679
GRMN,HON.,2024-08-16 00:00:00+00:00,-1,20025679
AON,HON.,2024-08-16 00:00:00+00:00,-1,20025679
COST,HON.,2024-08-16 00:00:00+00:00,-1,20025679
INTU,HON.,2024-08-16 00:00:00+00:00,-1,20025679
MSFT,HON.,2024-08-16 00:00:00+00:00,-1,20025679
EXPD,HON.,2024-08-16 00:00:00+00:00,-1,20025679
SYY,HON.,2024-08-16 00:00:00+00:00,-1,20025679
CNC,HON.,2024-08-16 00:00:00+00:00,-1,20025679
ABBV,HON.,2024-08-16 00:00:00+00:00,-1,20025679
LMT,HON.,2024-08-16 00:00:00+00:00,-1,20025679
AMGN,HON.,2024-08-16 00:00:00+00:00,-1,20025679
AAPL,HON.,2024-08-16 00:00:00+00:00,-1,20025679
QCOM,HON.,2024-08-16 00:00:00+00:00,-1,20025679
MA,HON.,2024-08-16 00:00:00+00:00,-1,20025679
MRK,HON.,2024-08-16 00:00:00+00:00,-1,20025679
PG,HON.,2024-08-16 00:00:00+00:00,-1,20025679
CB,HON.,2024-08-16 00:00:00+00:00,-1,20025679
MDT,HON.,2024-08-16 00:00:00+00:00,-1,20025679
GOOG,HON.,2024-08-16 00:00:00+00:00,-1,20025679
PFE,HON.,2024-09-04 00:00:00+00:00,0,20025770
SBUX,HON.,2024-09-04 00:00:00+00:00,0,20025770
AMZN,HON.,2024-03-26 00:00:00+00:00,0,20024743
SAFE,HON.,2024-06-04 00:00:00+00:00,0,20025152
DAL,HON.,2024-07-03 00:00:00+00:00,0,20025388
NVDA,HON.,2024-07-03 00:00:00+00:00,0,20025388
IBKR,HON.,2024-07-03 00:00:00+00:00,0,20025388
DAL,HON.,2024-09-03 00:00:00+00:00,0,20025765
AAPL,HON.,2024-09-25 00:00:00+00:00,0,20025892
TSLA,HON.,2024-11-13 00:00:00+00:00,0,20026207
SHEL,HON.,2024-12-10 00:00:00+00:00,1,20026360
AMZN,HON.,2024-12-10 00:00:00+00:00,1,20026360
NVDA,HON.,2024-12-10 00:00:00+00:00,1,20026360
SCHW,HON.,2024-12-10 00:00:00+00:00,1,20026360
MSFT,HON.,2024-12-10 00:00:00+00:00,1,20026360
IBKR,HON.,2024-12-10 00:00:00+00:00,1,20026360
TSLA,HON.,2024-12-10 00:00:00+00:00,1,20026360
DJT,HON.,2024-12-10 00:00:00+00:00,1,20026360
NVDA,HON.,2024-03-21 00:00:00+00:00,0,20024710
MCK,HON.,2024-06-05 00:00:00+00:00,0,20025203
CMCSA,HON.,2024-06-05 00:00:00+00:00,0,20025203
COKE,HON.,2024-06-05 00:00:00+00:00,0,20025203
YUM,HON.,2024-06-05 00:00:00+00:00,0,20025203
WBD,HON.,2024-09-13 00:00:00+00:00,0,20025855
GLAS,HON.,2024-09-10 00:00:00+00:00,0,20025831
GLAS,HON.,2024-12-05 00:00:00+00:00,0,20026340
META,HON.,2024-01-24 00:00:00+00:00,0,20024354
JNJ,HON.,2024-01-24 00:00:00+00:00,0,20024354
BM,HON.,2024-01-24 00:00:00+00:00,0,20024354
AMZN,HON.,2024-01-24 00:00:00+00:00,0,20024354
GOOG,HON.,2024-01-24 00:00:00+00:00,0,20024354
DIS,HON.,2024-01-24 00:00:00+00:00,0,20024354
RTX,HON.,2024-01-24 00:00:00+00:00,0,20024354
BABA,HON.,2024-01-24 00:00:00+00:00,0,20024354
AXP,HON.,2024-01-24 00:00:00+00:00,0,20024354
HQY,HON.,2024-01-24 00:00:00+00:00,0,20024354
BAC,HON.,2024-01-24 00:00:00+00:00,0,20024354
VUG,HON.,2024-01-24 00:00:00+00:00,0,20024354
BA,HON.,2024-01-24 00:00:00+00:00,0,20024354
MSFT,HON.,2024-01-24 00:00:00+00:00,0,20024354
JM,HON.,2024-01-24 00:00:00+00:00,0,20024354
SPY,HON.,2024-01-24 00:00:00+00:00,0,20024354
AAPL,HON.,2024-01-24 00:00:00+00:00,0,20024354
META,HON.,2024-01-22 00:00:00+00:00,0,20024286
TMUS,HON.,2024-01-22 00:00:00+00:00,0,20024286
ROP,HON.,2024-01-22 00:00:00+00:00,0,20024286
TSCO,HON.,2024-01-22 00:00:00+00:00,0,20024286
SBCF,HON.,2024-01-22 00:00:00+00:00,0,20024286
SHW,HON.,2024-01-22 00:00:00+00:00,0,20024286
SYY,HON.,2024-01-22 00:00:00+00:00,0,20024286
JKHY,HON.,2024-01-22 00:00:00+00:00,0,20024286
HRL,HON.,2024-01-22 00:00:00+00:00,0,20024286
ADI,HON.,2024-01-22 00:00:00+00:00,0,20024286
DIS,HON.,2024-01-22 00:00:00+00:00,0,20024286
WST,HON.,2024-01-22 00:00:00+00:00,0,20024286
DG,HON.,2024-01-22 00:00:00+00:00,0,20024286
LLY,HON.,2024-01-22 00:00:00+00:00,0,20024286
MRK,HON.,2024-01-22 00:00:00+00:00,0,20024286
PFE,HON.,2024-01-22 00:00:00+00:00,0,20024286
MDT,HON.,2024-01-22 00:00:00+00:00,0,20024286
BBY,HON.,2024-01-22 00:00:00+00:00,0,20024286
GOOG,HON.,2024-01-22 00:00:00+00:00,0,20024286
KMB,HON.,2024-08-06 00:00:00+00:00,0,20024672
LIN,HON.,2024-08-06 00:00:00+00:00,0,20024672
NKE,HON.,2024-08-06 00:00:00+00:00,0,20024672
ELV,HON.,2024-08-06 00:00:00+00:00,0,20024672
JNJ,HON.,2024-08-06 00:00:00+00:00,0,20024672
AMZN,HON.,2024-08-06 00:00:00+00:00,0,20024672
NVDA,HON.,2024-08-06 00:00:00+00:00,0,20024672
NEE,HON.,2024-08-06 00:00:00+00:00,0,20024672
ROP,HON.,2024-08-06 00:00:00+00:00,0,20024672
AVGO,HON.,2024-08-06 00:00:00+00:00,0,20024672
TSCO,HON.,2024-08-06 00:00:00+00:00,0,20024672
APD,HON.,2024-08-06 00:00:00+00:00,0,20024672
ORCL,HON.,2024-08-06 00:00:00+00:00,0,20024672
SNA,HON.,2024-08-06 00:00:00+00:00,0,20024672
ALL,HON.,2024-08-06 00:00:00+00:00,0,20024672
TD,HON.,2024-08-06 00:00:00+00:00,0,20024672
ZTS,HON.,2024-08-06 00:00:00+00:00,0,20024672
SHW,HON.,2024-08-06 00:00:00+00:00,0,20024672
JPM,HON.,2024-08-06 00:00:00+00:00,0,20024672
SO,HON.,2024-08-06 00:00:00+00:00,0,20024672
LMT,HON.,2024-08-06 00:00:00+00:00,0,20024672
PNC,HON.,2024-08-06 00:00:00+00:00,0,20024672
FDS,HON.,2024-08-06 00:00:00+00:00,0,20024672
NOC,HON.,2024-08-06 00:00:00+00:00,0,20024672
MDLZ,HON.,2024-08-06 00:00:00+00:00,0,20024672
CMCSA,HON.,2024-08-06 00:00:00+00:00,0,20024672
ATO,HON.,2024-08-06 00:00:00+00:00,0,20024672
GWW,HON.,2024-08-06 00:00:00+00:00,0,20024672
MA,HON.,2024-08-06 00:00:00+00:00,0,20024672
WEC,HON.,2024-08-06 00:00:00+00:00,0,20024672
WM,HON.,2024-08-06 00:00:00+00:00,0,20024672
BBY,HON.,2024-08-06 00:00:00+00:00,0,20024672
GOOG,HON.,2024-08-06 00:00:00+00:00,0,20024672
AMZN,HON.,2024-08-19 00:00:00+00:00,0,20025680
ABT,HON.,2024-08-19 00:00:00+00:00,0,20025680
AVGO,HON.,2024-08-19 00:00:00+00:00,0,20025680
ORCL,HON.,2024-08-19 00:00:00+00:00,0,20025680
SNA,HON.,2024-08-19 00:00:00+00:00,0,20025680
ALL,HON.,2024-08-19 00:00:00+00:00,0,20025680
ZTS,HON.,2024-08-19 00:00:00+00:00,0,20025680
TD,HON.,2024-08-19 00:00:00+00:00,0,20025680
SHW,HON.,2024-08-19 00:00:00+00:00,0,20025680
JPM,HON.,2024-08-19 00:00:00+00:00,0,20025680
SO,HON.,2024-08-19 00:00:00+00:00,0,20025680
LOW,HON.,2024-08-19 00:00:00+00:00,0,20025680
PNC,HON.,2024-08-19 00:00:00+00:00,0,20025680
FDS,HON.,2024-08-19 00:00:00+00:00,0,20025680
NOC,HON.,2024-08-19 00:00:00+00:00,0,20025680
MDLZ,HON.,2024-08-19 00:00:00+00:00,0,20025680
CMCSA,HON.,2024-08-19 00:00:00+00:00,0,20025680
MA,HON.,2024-08-19 00:00:00+00:00,0,20025680
WEC,HON.,2024-08-19 00:00:00+00:00,0,20025680
WM,HON.,2024-08-19 00:00:00+00:00,0,20025680
CB,HON.,2024-08-19 00:00:00+00:00,0,20025680
KMB,HON.,2024-08-21 00:00:00+00:00,-1,20025712
LIN,HON.,2024-08-21 00:00:00+00:00,-1,20025712
NKE,HON.,2024-08-21 00:00:00+00:00,-1,20025712
ADP,HON.,2024-08-21 00:00:00+00:00,-1,20025712
HD,HON.,2024-08-21 00:00:00+00:00,-1,20025712
ELV,HON.,2024-08-21 00:00:00+00:00,-1,20025712
JNJ,HON.,2024-08-21 00:00:00+00:00,-1,20025712
TMUS,HON.,2024-08-21 00:00:00+00:00,-1,20025712
CAT,HON.,2024-08-21 00:00:00+00:00,-1,20025712
NEE,HON.,2024-08-21 00:00:00+00:00,-1,20025712
ABT,HON.,2024-08-21 00:00:00+00:00,-1,20025712
PEP,HON.,2024-08-21 00:00:00+00:00,-1,20025712
ROP,HON.,2024-08-21 00:00:00+00:00,-1,20025712
BRO,HON.,2024-08-21 00:00:00+00:00,-1,20025712
MCD,HON.,2024-08-21 00:00:00+00:00,-1,20025712
TGT,HON.,2024-08-21 00:00:00+00:00,-1,20025712
TSCO,HON.,2024-08-21 00:00:00+00:00,-1,20025712
AOS,HON.,2024-08-21 00:00:00+00:00,-1,20025712
APD,HON.,2024-08-21 00:00:00+00:00,-1,20025712
CMI,HON.,2024-08-21 00:00:00+00:00,-1,20025712
ACN,HON.,2024-08-21 00:00:00+00:00,-1,20025712
SNA,HON.,2024-08-21 00:00:00+00:00,-1,20025712
INTC,HON.,2024-08-21 00:00:00+00:00,-1,20025712
RPM,HON.,2024-08-21 00:00:00+00:00,-1,20025712
COST,HON.,2024-08-21 00:00:00+00:00,-1,20025712
MSFT,HON.,2024-08-21 00:00:00+00:00,-1,20025712
ZTS,HON.,2024-08-21 00:00:00+00:00,-1,20025712
SPGI,HON.,2024-08-21 00:00:00+00:00,-1,20025712
SYY,HON.,2024-08-21 00:00:00+00:00,-1,20025712
JKHY,HON.,2024-08-21 00:00:00+00:00,-1,20025712
HRL,HON.,2024-08-21 00:00:00+00:00,-1,20025712
RJF,HON.,2024-08-21 00:00:00+00:00,-1,20025712
SO,HON.,2024-08-21 00:00:00+00:00,-1,20025712
ADI,HON.,2024-08-21 00:00:00+00:00,-1,20025712
LOW,HON.,2024-08-21 00:00:00+00:00,-1,20025712
LMT,HON.,2024-08-21 00:00:00+00:00,-1,20025712
DIS,HON.,2024-08-21 00:00:00+00:00,-1,20025712
SBUX,HON.,2024-08-21 00:00:00+00:00,-1,20025712
WST,HON.,2024-08-21 00:00:00+00:00,-1,20025712
FDS,HON.,2024-08-21 00:00:00+00:00,-1,20025712
AMGN,HON.,2024-08-21 00:00:00+00:00,-1,20025712
CVX,HON.,2024-08-21 00:00:00+00:00,-1,20025712
MDLZ,HON.,2024-08-21 00:00:00+00:00,-1,20025712
XOM,HON.,2024-08-21 00:00:00+00:00,-1,20025712
AAPL,HON.,2024-08-21 00:00:00+00:00,-1,20025712
PEG,HON.,2024-08-21 00:00:00+00:00,-1,20025712
STE,HON.,2024-08-21 00:00:00+00:00,-1,20025712
TXN,HON.,2024-08-21 00:00:00+00:00,-1,20025712
ATO,HON.,2024-08-21 00:00:00+00:00,-1,20025712
DG,HON.,2024-08-21 00:00:00+00:00,-1,20025712
LLY,HON.,2024-08-21 00:00:00+00:00,-1,20025712
GWW,HON.,2024-08-21 00:00:00+00:00,-1,20025712
UNH,HON.,2024-08-21 00:00:00+00:00,-1,20025712
MA,HON.,2024-08-21 00:00:00+00:00,-1,20025712
MRK,HON.,2024-08-21 00:00:00+00:00,-1,20025712
PG,HON.,2024-08-21 00:00:00+00:00,-1,20025712
RTX,HON.,2024-08-21 00:00:00+00:00,-1,20025712
WEC,HON.,2024-08-21 00:00:00+00:00,-1,20025712
PFE,HON.,2024-08-21 00:00:00+00:00,-1,20025712
MDT,HON.,2024-08-21 00:00:00+00:00,-1,20025712
GOOG,HON.,2024-08-21 00:00:00+00:00,-1,20025712
META,HON.,2024-12-09 00:00:00+00:00,0,20026346
LIN,HON.,2024-12-09 00:00:00+00:00,0,20026346
HD,HON.,2024-12-09 00:00:00+00:00,0,20026346
JNJ,HON.,2024-12-09 00:00:00+00:00,0,20026346
ELV,HON.,2024-12-09 00:00:00+00:00,0,20026346
TMUS,HON.,2024-12-09 00:00:00+00:00,0,20026346
AMZN,HON.,2024-12-09 00:00:00+00:00,0,20026346
NVDA,HON.,2024-12-09 00:00:00+00:00,0,20026346
PEP,HON.,2024-12-09 00:00:00+00:00,0,20026346
AVGO,HON.,2024-12-09 00:00:00+00:00,0,20026346
XLE,HON.,2024-12-09 00:00:00+00:00,0,20026346
MCD,HON.,2024-12-09 00:00:00+00:00,0,20026346
TSCO,HON.,2024-12-09 00:00:00+00:00,0,20026346
AOS,HON.,2024-12-09 00:00:00+00:00,0,20026346
ORCL,HON.,2024-12-09 00:00:00+00:00,0,20026346
CMI,HON.,2024-12-09 00:00:00+00:00,0,20026346
ACN,HON.,2024-12-09 00:00:00+00:00,0,20026346
SBCF,HON.,2024-12-09 00:00:00+00:00,0,20026346
SHW,HON.,2024-12-09 00:00:00+00:00,0,20026346
JPM,HON.,2024-12-09 00:00:00+00:00,0,20026346
ADI,HON.,2024-12-09 00:00:00+00:00,0,20026346
LMT,HON.,2024-12-09 00:00:00+00:00,0,20026346
WST,HON.,2024-12-09 00:00:00+00:00,0,20026346
CVX,HON.,2024-12-09 00:00:00+00:00,0,20026346
XOM,HON.,2024-12-09 00:00:00+00:00,0,20026346
QCOM,HON.,2024-12-09 00:00:00+00:00,0,20026346
TXN,HON.,2024-12-09 00:00:00+00:00,0,20026346
ATO,HON.,2024-12-09 00:00:00+00:00,0,20026346
MRK,HON.,2024-12-09 00:00:00+00:00,0,20026346
GOOG,HON.,2024-12-09 00:00:00+00:00,0,20026346
BKNG,HON.,2024-04-25 00:00:00+00:00,-1,20024917
NKE,HON.,2024-04-25 00:00:00+00:00,-1,20024917
ELV,HON.,2024-04-25 00:00:00+00:00,-1,20024917
NVDA,HON.,2024-04-25 00:00:00+00:00,-1,20024917
PEP,HON.,2024-04-25 00:00:00+00:00,-1,20024917
CSX,HON.,2024-04-25 00:00:00+00:00,-1,20024917
AVGO,HON.,2024-04-25 00:00:00+00:00,-1,20024917
VFC,HON.,2024-04-25 00:00:00+00:00,-1,20024917
ACN,HON.,2024-04-25 00:00:00+00:00,-1,20024917
NFLX,HON.,2024-04-25 00:00:00+00:00,-1,20024917
DE,HON.,2024-04-25 00:00:00+00:00,-1,20024917
MPC,HON.,2024-04-25 00:00:00+00:00,-1,20024917
CRM,HON.,2024-04-25 00:00:00+00:00,-1,20024917
INTU,HON.,2024-04-25 00:00:00+00:00,-1,20024917
MSFT,HON.,2024-04-25 00:00:00+00:00,-1,20024917
FMC,HON.,2024-04-25 00:00:00+00:00,-1,20024917
HON,HON.,2024-04-25 00:00:00+00:00,-1,20024917
ADI,HON.,2024-04-25 00:00:00+00:00,-1,20024917
NOW,HON.,2024-04-25 00:00:00+00:00,-1,20024917
EL,HON.,2024-04-25 00:00:00+00:00,-1,20024917
FTNT,HON.,2024-04-25 00:00:00+00:00,-1,20024917
HSY,HON.,2024-04-25 00:00:00+00:00,-1,20024917
DG,HON.,2024-04-25 00:00:00+00:00,-1,20024917
LLY,HON.,2024-04-25 00:00:00+00:00,-1,20024917
NI,HON.,2024-04-25 00:00:00+00:00,-1,20024917
DHR,HON.,2024-04-25 00:00:00+00:00,-1,20024917
RTX,HON.,2024-04-25 00:00:00+00:00,-1,20024917
PG,HON.,2024-04-25 00:00:00+00:00,-1,20024917
PANW,HON.,2024-02-23 00:00:00+00:00,1,20024542
TSLA,HON.,2024-07-02 00:00:00+00:00,1,20025368
AVGO,HON.,2024-07-02 00:00:00+00:00,1,20025368
NVDA,HON.,2024-07-02 00:00:00+00:00,1,20025368
NVDA,HON.,2024-07-30 00:00:00+00:00,1,20025535
MSFT,HON.,2024-07-30 00:00:00+00:00,1,20025535
IXNZF,HON.,2024-07-12 00:00:00+00:00,0,20025439
MSFT,HON.,2024-05-05 00:00:00+00:00,0,20024986
ET,HON.,2024-04-11 00:00:00+00:00,0,20024848
KMI,HON.,2024-04-11 00:00:00+00:00,0,20024848
NS,HON.,2024-04-11 00:00:00+00:00,0,20024848
XOM,HON.,2024-04-11 00:00:00+00:00,0,20024848
AESI,HON.,2024-04-11 00:00:00+00:00,0,20024848
CVX,HON.,2024-04-11 00:00:00+00:00,0,20024848
AESI,HON.,2024-06-10 00:00:00+00:00,0,20025201
CWEN,HON.,2024-05-08 00:00:00+00:00,0,20025014
CIVI,HON.,2024-05-08 00:00:00+00:00,0,20025014
NFE,HON.,2024-06-10 00:00:00+00:00,0,20025236
DTM,HON.,2024-06-10 00:00:00+00:00,0,20025236
AR,HON.,2024-09-11 00:00:00+00:00,0,20025813
CWEN,HON.,2024-11-11 00:00:00+00:00,0,20026184
AR,HON.,2024-11-11 00:00:00+00:00,0,20026184
OXY,HON.,2024-11-11 00:00:00+00:00,0,20026184
CCI,HON.,2024-01-24 00:00:00+00:00,-1,20024212
BABA,HON.,2024-01-24 00:00:00+00:00,-1,20024212
AMT,HON.,2024-01-24 00:00:00+00:00,-1,20024212
COST,HON.,2024-02-29 00:00:00+00:00,-1,20024375
MSFT,HON.,2024-02-29 00:00:00+00:00,-1,20024375
AAPL,HON.,2024-02-29 00:00:00+00:00,-1,20024375
GIS,HON.,2024-03-07 00:00:00+00:00,0,20024632
NVDA,HON.,2024-05-22 00:00:00+00:00,0,20025115
NVST,HON.,2024-06-06 00:00:00+00:00,0,20025214
NVDA,HON.,2024-09-12 00:00:00+00:00,0,20025848
MSFT,HON.,2024-09-12 00:00:00+00:00,0,20025848
MO,HON.,2024-09-12 00:00:00+00:00,0,20025848
NVDA,HON.,2024-09-16 00:00:00+00:00,0,20025867
NVDA,HON.,2024-11-01 00:00:00+00:00,0,20026126
MSFT,HON.,2024-12-19 00:00:00+00:00,0,20026446
UBS,HON.,2024-05-13 00:00:00+00:00,0,20025065
UBS,HON.,2024-05-15 00:00:00+00:00,0,20025087
LHX,HON.,2024-06-05 00:00:00+00:00,0,20025205
LHX,HON.,2024-06-06 00:00:00+00:00,0,20025224
SPG,HON.,2024-02-15 00:00:00+00:00,0,20024515
SPG,HON.,2024-07-25 00:00:00+00:00,0,20025519
SPG,HON.,2024-11-04 00:00:00+00:00,0,20026136
SNV,HON.,2024-03-15 00:00:00+00:00,0,20024660
SNV,HON.,2024-04-06 00:00:00+00:00,0,20024787
NVDA,HON.,2024-04-02 00:00:00+00:00,0,20024271
AAPL,HON.,2024-10-24 00:00:00+00:00,0,20026077
NVDA,HON.,2024-11-07 00:00:00+00:00,0,20026168
BA,HON.,2024-11-12 00:00:00+00:00,0,20026202
GLW,HON.,2024-11-12 00:00:00+00:00,0,20026202
NVDA,HON.,2024-11-12 00:00:00+00:00,0,20026202
CVS,HON.,2024-11-12 00:00:00+00:00,0,20026202
NVDA,HON.,2024-11-12 00:00:00+00:00,0,20026203
AMZN,HON.,2024-02-23 00:00:00+00:00,0,20024468
GOOGL,HON.,2024-02-23 00:00:00+00:00,0,20024468
MSFT,HON.,2024-02-23 00:00:00+00:00,0,20024468
GOOG,HON.,2024-02-23 00:00:00+00:00,0,20024468
AAPL,HON.,2024-02-23 00:00:00+00:00,0,20024468
AMZN,HON.,2024-05-15 00:00:00+00:00,0,20024862
GOOGL,HON.,2024-05-15 00:00:00+00:00,0,20024862
MSFT,HON.,2024-05-15 00:00:00+00:00,0,20024862
GOOG,HON.,2024-05-15 00:00:00+00:00,0,20024862
AAPL,HON.,2024-05-15 00:00:00+00:00,0,20024862
PEP,HON.,2024-05-15 00:00:00+00:00,0,20024730
MAG,HON.,2024-01-31 00:00:00+00:00,0,20024403
PERI,HON.,2024-06-10 00:00:00+00:00,0,20025179
FEI,HON.,2024-07-01 00:00:00+00:00,0,20025360
HL,HON.,2024-09-05 00:00:00+00:00,0,20025793
NGD,HON.,2024-11-20 00:00:00+00:00,0,20026247
BAX,HON.,2024-11-20 00:00:00+00:00,0,20026247
VSAT,HON.,2024-11-20 00:00:00+00:00,0,20026247
PTEN,HON.,2024-11-20 00:00:00+00:00,0,20026247
META,HON.,2024-06-12 00:00:00+00:00,1,20025151
DVN,HON.,2024-06-12 00:00:00+00:00,1,20025151
LLY,HON.,2024-06-12 00:00:00+00:00,1,20025151
STLA,HON.,2024-06-12 00:00:00+00:00,1,20025151
NVDA,HON.,2024-06-12 00:00:00+00:00,1,20025151
TFC,HON.,2024-06-12 00:00:00+00:00,1,20025151
DIS,HON.,2024-06-12 00:00:00+00:00,1,20025151
PFE,HON.,2024-06-12 00:00:00+00:00,1,20025151
GE,HON.,2024-06-12 00:00:00+00:00,1,20025151
GOOG,HON.,2024-06-12 00:00:00+00:00,1,20025151
SBFM,HON.,2024-06-12 00:00:00+00:00,1,20025151
